stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening D:\School\Info\sokoban\src\Debug\allegro5.cfg r
stdio    D         file_stdio.c:109  file_stdio_fopen                 [   1.11304] opening btntile.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11381] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11386] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11390] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11394] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11398] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11402] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11406] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11410] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.11414] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.11418] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.11423] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.11428] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.11433] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.11653] added dtor for bitmap 06A47430, func 6C3B222A
stdio    D         file_stdio.c:109  file_stdio_fopen                 [   1.12995] opening btntile.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13088] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13098] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13102] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13106] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13110] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13114] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13118] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13122] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.13126] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.13130] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.13135] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.13140] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.13144] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.13346] added dtor for bitmap 06A475A8, func 6C3B222A
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.14980] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.14987] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.14991] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.14995] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.14999] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.15003] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.15007] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.15011] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.15015] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.15018] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.15022] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.15027] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.15031] Chose bitmap format 9
font     D                ttf.c:238  alloc_glyph_region               [   1.15151] Glyph 55: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15160] Locking glyph region: 06A47720 0 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.15680] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15703] Glyph 47: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15708] Locking glyph region: 06A47720 20 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.15742] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15780] Glyph 53: 17x20 (20x20)
font     D                ttf.c:282  alloc_glyph_region               [   1.15785] Locking glyph region: 06A47720 40 0 20 20
font     D                ttf.c:166  unlock_current_page              [   1.15811] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15838] Glyph 37: 16x15 (16x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15844] Locking glyph region: 06A47720 60 0 16 16
font     D                ttf.c:166  unlock_current_page              [   1.15867] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15898] Glyph 72: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15904] Locking glyph region: 06A47720 76 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.15927] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15943] Glyph 89: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15948] Locking glyph region: 06A47720 96 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.15963] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.15977] Glyph 79: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.15982] Locking glyph region: 06A47720 116 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16012] Unlocking page: 06A47720
font     D                ttf.c:440  cache_glyph                      [   1.16025] Glyph 3 has zero size.
font     D                ttf.c:238  alloc_glyph_region               [   1.16039] Glyph 54: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16044] Locking glyph region: 06A47720 136 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16066] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16081] Glyph 70: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16088] Locking glyph region: 06A47720 156 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16139] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16158] Glyph 87: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16163] Locking glyph region: 06A47720 176 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16181] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16218] Glyph 40: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16223] Locking glyph region: 06A47720 196 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16258] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16274] Glyph 91: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16279] Locking glyph region: 06A47720 216 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16294] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16306] Glyph 76: 8x15 (8x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16311] Locking glyph region: 06A47720 236 0 8 16
font     D                ttf.c:166  unlock_current_page              [   1.16326] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16349] Glyph 86: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16354] Locking glyph region: 06A47720 244 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16372] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16393] Glyph 71: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16398] Locking glyph region: 06A47720 264 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16415] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16428] Glyph 82: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16433] Locking glyph region: 06A47720 284 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16450] Unlocking page: 06A47720
font     D                ttf.c:238  alloc_glyph_region               [   1.16464] Glyph 85: 17x15 (20x16)
font     D                ttf.c:282  alloc_glyph_region               [   1.16469] Locking glyph region: 06A47720 304 0 20 16
font     D                ttf.c:166  unlock_current_page              [   1.16484] Unlocking page: 06A47720
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.17824] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.17843] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.18471] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.18481] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.18655] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.18665] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.18817] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.18825] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.18976] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.18983] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:109  file_stdio_fopen                 [   1.19051] opening back.jpg rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19096] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19100] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19104] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19108] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19112] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19116] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19120] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19123] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [   1.19127] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [   1.19131] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [   1.19135] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [   1.19140] Found a format
d3d      I         d3d_disp.cpp:2378 d3d_create_bitmap                [   1.19144] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   1.19683] added dtor for bitmap 06A47898, func 6C3B222A
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   1.26320] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   1.26352] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:196  _al_register_destructor          [   1.26834] added dtor for queue 0408A000, func 6C3B2379
